"COD_EMPRESA","NUM_PEDIDO","NUM_SEQUENCIA","DEN_TEXTO_1","DEN_TEXTO_2","DEN_TEXTO_3","DEN_TEXTO_4","DEN_TEXTO_5"
"01",35815,0,"     *****PRAZO DE ENTREGA: 40 DIAS APOS CONFIRMACAO DO PEDIDO*****         ",(null),(null),(null),(null)
"01",36665,3,"                    PRAZO DE ENTREGA 35 DIAS APOS PEDIDO DE COMPRA          ",(null),(null),(null),(null)
"01",36194,0,"PAGTO  NOS DIA 5/15/25 DO MES VIGENTE                                       ","COND. PAGTO 28 DIAS                                                         ","PRAZO DE ENTREGA 80 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null)
"01",35506,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) - AG. 0001 - C/C. 000735625-2    ","2) CONFIRMAR PAGAMENTO                                                      ",(null),"       *****PRAZO DE ENTREGA: 40 DIAS APOS CONFIRMACAO DO PEDIDO*****       ",(null)
"01",35763,0,"PRAZO DE ENTREGA 20 DIAS APOS CONFIRMAÁ„O DO PEDIDO                         ",(null),(null),(null),(null)
"01",35736,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) - AG. 0001 - C/C. 000735625-2    ","2) CONFIRMAR PAGAMENTO                                                      ",(null),"      *****PRAZO DE ENTREGA: 45 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null)
"01",35920,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) - AG. 0001 - C/C. 000735625-2    ","2) CONFIRMAR PAGAMENTO                                                      ","3) CONFIRMAR TRANSPORTADORA                                                 ",(null),"      *****PRAZO DE ENTREGA: 20 DIAS APOS CONFIRMACAO DO PEDIDO*****        "
"01",36447,0,"CONDI. PAGAMENTO 30 DDL                                                     ","O CLIENTE NAO RECEBE DANFE EMITIDA APOS O DIA 25 DO MES.                    ","PRAZO DE ENTREGA 25 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null)
"01",36665,4,"                     PRAZO DE ENTREGA 35 DIAS APOS PEDIDO DE COMPRA         ",(null),(null),(null),(null)
"01",36665,5,"                     PRAZO DE ENTEGA 5 DIAS APOS PEDIDO DE COMPRA           ",(null),(null),(null),(null)
"01",36665,6,"                     PRAZO DE ENTREGA 5 DIAS APOS PEDIDO DE COMPRA          ",(null),(null),(null),(null)
"01",36665,7,"                     PRAZO DE ENTREGA 5 DIAS APOS PEDIDO DE COMPRA          ",(null),(null),(null),(null)
"01",36665,8,"                    PRAZO DE ENTREGA 5 DIAS APOS PEDIDO DE COMPRA           ",(null),(null),(null),(null)
"01",36665,9,"                    PRAZO DE ENTREGA 5 DIAS APOS PEDIDO DE COMPRA           ",(null),(null),(null),(null)
"01",36665,10,"                     PRAZO DE ENTREGA 5 DIAS APOS PEDIDO DE COMPRA          ",(null),(null),(null),(null)
"01",36665,11,"                    PRAZO DE ENTREGA 30 DIAS APOS PEDIDO DE COMPRA          ",(null),(null),(null),(null)
"01",36665,12,"                     PRAZO DE ENTREGA 5 DIAS APOS PEDIDO DE COMPRA          ",(null),(null),(null),(null)
"01",34674,0,"1) R$ P/KG  R$48,10  ASTM-A216-WCB (A2)/ R$63,70 ASTM A217 GR CA15 (I05)    ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",34674,1,"   ***SEMI MANCAL P/ REDUTOR TU 48 DES. 3060000072 - ASTM A216-WCB (A2)     ",(null),(null),(null),(null)
"01",34887,0,"1) CONDICAO DE PAGTO: 50% NO EMBARQUE / 50% 30DDL APOS EMBARQUE             ","2) DADOS P/ PAGAMENTO:  BANCO DAYCOVAL (707) / AG. 0001 / C/C. 000735625-2  ","3) CONFIRMAR PAGAMENTO                                                      ",(null),"     *****PRAZO DE ENTREGA: 05 DIAS APOS CONFIRMACAO DO PEDIDO*****         "
"01",36665,13,"                     PRAZO DE ENTREGA 5 DIAS APOS PEDIDO DE COMPRA          ",(null),(null),(null),(null)
"01",34826,0,"1) VALOR MATERIAL P/KG  R$40,40  ASTM-A128 GR C (M6)                        ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DA PIACENTINI                                          ","4) PRAZO DE ENTREGA: A COMBINAR                                             ","5) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  "
"01",34826,1,"          ***FLANGE FIXACAO - ASTM A915 GR SC 1045 - 2800KG                 ",(null),(null),(null),(null)
"01",35369,0,(null),(null),(null),(null),(null)
"01",34971,0,"PRAZO DE ENTREGA 40 DIAS A PARTIR DA COLOCAÁ„O DO PEDIDO                    ",(null),(null),(null),(null)
"01",35610,2," ***CLA0819-ANEL EXTERNO DIAFRAGMA - ASTM A 217 CA 15 (I05) -138KG/PC - 2PCS",(null),(null),(null),(null)
"01",36673,0,"COND DE PAGAMENTOS - 07 DIAS                                                ",(null),(null),(null),(null)
"01",35555,0,"****PRAZO DE EENTREGA 50 DIAS APOS CONFIRMAÁ„O DO PEDIDO*****               ",(null),(null),(null),(null)
"01",35545,0,(null),"     *****PRAZO DE ENTREGA: 40 DIAS APOS CONFIRMACAO DO PEDIDO*****         ",(null),(null),(null)
"01",35738,0,"1) VALOR MATERIAL P/KG  R$47,60  ASTM A 216 GRAU WCB (A2)                   ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO ENTREGA: A COMBINAR                                                "
"01",36105,0,"DADOS PARA DEPOSITOBANCO DAYCOVAL (707)AG. 0001 -   C/C ? 000735625-2       ","PRAZO DE ENTREGA 30 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null)
"01",35738,1,"     ***** CORPO INFERIOR TURBINA - ASTM A216 WCB (MBJ A2) -1PC- 700KG/PC   ",(null),(null),(null),(null)
"01",35738,2,"     ***** TAMPA TURBINA - ASTM A216 WCB (MBJ A2) - 1PC - 410KG/PC          ",(null),(null),(null),(null)
"01",35908,1,"        *****PRAZO DE ENTREGA: 05 DIAS APOS CONFIRMACAO DO PEDIDO*****      ",(null),(null),(null),(null)
"01",35783,0,"COND. PAGTO 30 DD                                                           ","CLIENTE NAO RECEBE DANFE EMITIDA APOS 25  DO MES                            ","PRAZO DE ENTREGA 10 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null)
"01",35908,2,"        *****PRAZO DE ENTREGA: 30 DIAS APOS CONFIRMACAO DO PEDIDO*****      ",(null),(null),(null),(null)
"01",35923,0,"COND. PAGTO 30 DIAS , PROGRAMAR VENCTO PARA DIAS 10/20/30 DE CD MES         ",(null),(null),(null),(null)
"01",36710,0,"PRAZO DE ENTREGA 35 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",36733,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) - AG. 0001 - C/C. 000735625-2    ","2) CONFIRMAR PAGAMENTO                                                      ",(null),(null),(null)
"01",35984,0,"PRAZO DE ENTREGA 25 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",36750,0,"USINAGEM DAS PORTA PALHETAS - 10011450731/10011450763/10011450839           ",(null),(null),(null),(null)
"01",35766,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) - AG. 0001 - C/C. 000735625-2    ","2) CONFIRMAR PAGAMENTO                                                      ",(null),"     *****PRAZO DE ENTREGA: 30 DIAS APOS CONFIRMACAO DO PEDIDO*****         ",(null)
"01",35997,0,"1) VALOR MATERIAL P/KG  R$42,00  ASTM A 128 GR C (MBJ M6)                   ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE 4) PRAZO DE ENTREGA: A COMBINAR             ","5) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ",(null)
"01",35997,1,"    ***ELO DA CORRENTE ? 93P1597 - ASTMA 128 GR. C (MBJ M6) 97PC - 12,954KG ",(null),(null),(null),(null)
"01",35499,0,(null),(null),"     *****PRAZO DE ENTREGA: 50 DIAS APOS CONFIRMACAO DO PEDIDO*****         ",(null),(null)
"01",36750,1,"17504998/10011450731- PORTA PALHETA FUNDIDO                                 ",(null),(null),(null),(null)
"01",35557,1,"         *CARCACAS TURBINA- ASTM A217 WC6 (A31)                             ",(null),(null),(null),(null)
"01",35556,0,"1) VALOR MAT. P/KG: R$43,90  ASTM A915 GR4140 (A13) - FUNDIDO /PRE USINADO /","R$47,90  ASTM A915 GR4140 (A13) - FUNDIDO / PRE USINADO / MODELO ISOPOR     ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) PRAZO DE ENTREGA: A COMBINAR                                             ",(null)
"01",35923,1,"PRAZO E ENTREGA 35 DIAS APOS CONFIRMAÁ„O DO PEDIDO                          ",(null),(null),(null),(null)
"01",35556,1,"   *FLANGES FIXACAO - ASTM A915 GR4140 (A13) FUNDIDO E PRE-USINADO          ",(null),(null),(null),(null)
"01",35556,2,"   *FLANGES FIXACAO - ASTM A915 GR4140 (A13) FUNDIDO/PRE-USINADO/MODELOS    ",(null),(null),(null),(null)
"01",35557,0,"1) VALOR MATERIAL P/KG  R$44,60  ASTM A217 WC6 - (A31)                      ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE 4) PRAZO DE ENTREGA: A COMBINAR             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",35560,1,"         **** POLIA ROTOBLAST - GGG 40 (N1) 1 P« ?KK                        ",(null),(null),(null),(null)
"01",35560,0,"1) VALOR MATERIAL P/KG  R$41,50  GGG40  - ( N1 )                            ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELO POR CONTA DA PIACENTINI                                           ","4) PRAZO DE ENTREGA: 45 DIAS APOS CONFIRMACAO DO PEDIDO                     ","5) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  "
"01",36750,2,"17505002/10011450763- PORTA PALHETA FUNDIDO                                 ",(null),(null),(null),(null)
"01",36750,3,"17505003/10011450839 - PORTA PALHETA FUNDIDO                                ",(null),(null),(null),(null)
"01",36844,1,"SUPORTE DE SUSTENTACAO ESPECIAL PARA TC 30"" X 31000 MM C/C - PROJ. CA-0640  ",(null),(null),(null),(null)
"01",34634,0,"1) VALOR MATERIAL P/KG  R$52,20  ASTM A 217 GRAU WC1 (A7)                   ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO ENTREGA: 60 DIAS APOS CONFIRMACAO DO PEDIDO E MODELO NA PIACENTINI "
"01",34672,0,(null),"      *****PRAZO DE ENTREGA: 50 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null),(null)
"01",35260,1,"    *****PRAZO DE ENTREGA: 50 DIAS APOS CONFIRMACAO DO PEDIDO*****          ",(null),(null),(null),(null)
"01",34698,0,"***PRAZO DE ENTREGA 90 DIAS A PARTIR DA COLOCAÁ„O DO PEDIDO ****            ",(null),(null),(null),(null)
"01",36844,0,"1) SUPORTE DE SUSTENTACAO ESPECIAL DEVIDO ALTERACAO SOLICITADA PELA VC      ","2) PROJ. DE INSTALACAO: CA-0640                                             ","3) TC 30"" X 31000 MM C/C                                                    ",(null),(null)
"01",34880,1,"         ****TAMPA * CAP 31C6497 - SAE 1025 (A2) 8 PECAS - 6,585KG/CADA     ",(null),(null),(null),(null)
"01",34880,0,"1) VALOR MATERIAL P/KG  R$39,50  SAE 1025 (A2)                              ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",34875,2,"  PRAZO DE ENTREGA 55 DIAS APOS COLOCAÁ„O DO PEDIDO                         ",(null),(null),(null),(null)
"01",34922,0,"1)  DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) - AG. 0001 - C/C. 000735625-2   ","2) CONFIRMAR PAGAMENTO                                                      ","      *****PRAZO DE ENTREGA: 50 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null)
"01",34933,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) - AG. 0001 - C/C. 000735625-2    ","2) CONFIRMAR PAGAMENTO                                                      ",(null),"       *****PRAZO DE ENTREGA: 50 DIAS APOS CONFIRMACAO DO PEDIDO*****       ",(null)
"01",34922,1,"                   **** NCM 8483.10.90 ****                                 ",(null),(null),(null),(null)
"01",34922,2,"                   **** NCM 8483.40.90 ****                                 ",(null),(null),(null),(null)
"01",34922,3,"                   **** NCM 8474.90.00 ****                                 ",(null),(null),(null),(null)
"01",34922,4,"                   **** NCM 8474.90.00 ****                                 ",(null),(null),(null),(null)
"01",34922,5,"                   **** NCM 8474.90.00 ****                                 ",(null),(null),(null),(null)
"01",34922,6,"                   **** NCM 4016.93.00 ****                                 ",(null),(null),(null),(null)
"01",36830,0,"PRAZO DE ENTREGA 35 DIAS A CONTAR DA DATA DO PEDIDO DE COMPRA.              ",(null),(null),(null),(null)
"01",35384,1,"*****  PRAZO DE ENTREGA 40 DIAS APOS PEDIDO DE COMPRA *****                 ",(null),(null),(null),(null)
"01",34938,0,"PRAZO DEE ENTREGA 45 DIAS A PARTIR DA COLOCA«√O DO PEDIDO                   ",(null),(null),(null),(null)
"01",35384,2,"***** PRAZO DE ENTREGA 40 DIAS APOS PEDIDO DE COMPRA *****                  ",(null),(null),(null),(null)
"01",36827,0,"PRAZO DE ENTREGA 45 DIAS A CONTAR DA DATA DO PEDIDO DE COMPRA.              ",(null),(null),(null),(null)
"01",36843,0,(null),"      *****PRAZO DE ENTREGA: 20 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null),(null)
"01",35605,0,"1) PRAZO DE ENTREGA 5 DIAS APOS PEDIDO DE COMPRA                            ","2) DADOS PARA PAGAMENTO:BANCO DAYCOVAL(707)-AG.0001-C/C 000735625-2         ","3) CONFIRMAR PAGAMENTO                                                      ","4) CONFIRMAR TRANSPORTADORA COM CLIENTE                                     ",(null)
"01",36850,0,"PGTO 28 DIAS (DIAS 10,20 E 30 DO MES) VCTO DIA 1 E 10 PGTO DIA 1 VCTO ENTRE ","11 E 20 PGTO 20 / VCTO 21 E 30 PGTO DIA 30 VCTO NO DIA 31 SERAO PAG DIA 10  ","PAGTO  DIA 10 DO MES SUBSEQ .VERIF.PED NG P/OS REQU.TEC. SOLICITADO ?       ","MATERIAL - WC1 (A07) R$ 54,60/KG - PRAZO ENTREGA- 17/05.                    ",(null)
"01",36850,1,"* VALV.REG.,GUIA HAS - CONF.DES. 3080000387                                 ",(null),(null),(null),(null)
"01",35765,0,"PRAZO DE ENTREGA 30 DIAS , APOS A CONFIRMAÁ„O DO PEDIDO .                   ",(null),(null),(null),(null)
"01",36711,0,"1) PRAZO DE ENTREGA: ATE 20 DIAS A CONTAR DA DATA DA CONFIRMACAO DO PEDIDO  ","2) CONJUNTO COMPOSTO POR: TAMBOR DE ACIONAMENTO EMBORRACHADO + EIXO + ANEIS ","DE FIXACAO                                                                  ","3) SEM ROLAMENTOS E MANCAIS                                                 ",(null)
"01",36711,1,"COMPOSTO POR: EMBORRACHAMENTO + EIXO + ANEIS DE FIXACAO                     ",(null),(null),(null),(null)
"01",36000,1,"    *****PRAZO DE ENTREGA: 20 DIAS APOS CONFIRMACAO DO PEDIDO*****          ",(null),(null),(null),(null)
"01",36001,2,"* PRAZO DE ENTREGA 7 DIAS A CONTAR DA DATA DO PEDIDO.                       ",(null),(null),(null),(null)
"01",36001,3,"* PRAZO DE ENTREGA 7 DIAS A CONTAR DA DATA DO PEDIDO.                       ",(null),(null),(null),(null)
"01",36001,4,"* PRAZO DE ENTREGA 7 DIAS A CONTAR DA DATA DO PEDIDO.                       ",(null),(null),(null),(null)
"01",35867,1,"      *****PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null),(null),(null)
"01",35384,3,"***** PRAZO DE ENTREGA 40 DIAS APOS PEDIDO DE COMPRA *****                  ",(null),(null),(null),(null)
"01",35384,4,"***** PRAZO DE ENTREGA 40 DIAS APOS PEDIDO DE COMPRA *****                  ",(null),(null),(null),(null)
"01",35384,5,"***** PRAZO DE ENTREGA 40 DIAS APOS PEDIDO DE COMPRA *****                  ",(null),(null),(null),(null)
"01",35384,6,"***** PRAZO DE ENTREGA 5 DIAS APOS PEDIDO DE COMPRA *****                   ",(null),(null),(null),(null)
"01",35384,7,"***** PRAZO DE ENTREGA 40 DIAS APOS PEDIDO DE COMPRA *****                  ",(null),(null),(null),(null)
"01",35384,8,"***** PRAZO DE ENTREGA 15 DIAS APOS PEDIDO DE COMPRA *****                  ",(null),(null),(null),(null)
"01",35384,10,"***** PRAZO DE ENTREGA 90 DIAS APOS PEDIDO DE COMPRA *****                  ",(null),(null),(null),(null)
"01",35384,9,"***** PRAZO DE ENTREGA 40 DIAS APOS PEDIDO DE COMPRA *****                  ",(null),(null),(null),(null)
"01",35384,11,"***** PRAZO DE ENTREGA 90 DIAS APOS PEDIDO DE COMPRA *****                  ",(null),(null),(null),(null)
"01",35384,12,"***** PRAZO DE ENTREGA 90 DIAS APOS PEDIDO DE COMPRA *****                  ",(null),(null),(null),(null)
"01",35384,13,"***** PRAZO DE ENTREGA 90 DIAS APOS PEDIDO DE COMPRA *****                  ",(null),(null),(null),(null)
"01",35384,14,"***** PRAZO DE ENTREGA 90 DIAS APOS PEDIDO DE COMPRA *****                  ",(null),(null),(null),(null)
"01",35384,15,"***** PRAZO DE ENTREGA 10 DIAS APOS PEDIDO DE COMPRA *****                  ",(null),(null),(null),(null)
"01",35384,16,"***** PRAZO DE ENTREGA 10 DIAS APOS PEDIDO DE COMPRA *****                  ",(null),(null),(null),(null)
"01",35384,17,"***** PRAZO DE ENTREGA 7 DIAS APOS PEDIDO DE COMPRA *****                   ",(null),(null),(null),(null)
"01",35384,18,"***** PRAZO DE ENTREGA 7 DIAS APOS PEDIDO DE COMPRA *****                   ",(null),(null),(null),(null)
"01",35384,19,"***** PRAZO DE ENTREGA 40 DIAS APOS PEDIDO DE COMPRA *****                  ",(null),(null),(null),(null)
"01",35384,20,"***** PRAZO DE ENTREGA 7 DIAS APOS PEDIDO DE COMPRA *****                   ",(null),(null),(null),(null)
"01",35384,21,"***** PRAZO DE ENTREGA 7 DIAS APOS PEDIDO DE COMPRA *****                   ",(null),(null),(null),(null)
"01",36001,5,"* PRAZO DE ENTREGA 07 DIAS A CONTAR DA DATA DO PEDIDO.                      ",(null),(null),(null),(null)
"01",36001,6,"* PRAZO DE ENTREGA 07 DIAS A CONTAR DA DATA DO PEDIDO.                      ",(null),(null),(null),(null)
"01",36001,7,"* PRAZO DE ENTREGA 07 DIAS A CONTAR DA DATA DO PEDIDO.                      ",(null),(null),(null),(null)
"01",34633,0,"PRAZO DE ENTREGA 70 DIAS APÛS ORDEM DE COMPRA                               ",(null),(null),(null),(null)
"01",34728,0,"PRAZO DE ENTREGA 45 DIAS APOS CONFIRMAÁAO DO PEDIDO DE COMPPRA              ",(null),(null),(null),(null)
"01",36005,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) - AG. 0001 - C/C. 000735625-2    ","2) CONFIRMAR PAGAMENTO                                                      ","       *****PRAZO DE ENTREGA: 30 DIAS APOS CONFIRMACAO DO PEDIDO*****       ",(null),(null)
"01",34972,0,"PRAZO DE ENTREGA 50 DIAS APOS PEDIDO DE COMPRA                              ",(null),(null),(null),(null)
"01",35735,0,"1) PRAZO DE ENTREGA: IMEDIATO, SALVO VENDA PREVIA                           ",(null),(null),(null),(null)
"01",34960,1,"         *****PRAZO DE ENTREGA: 45 DIAS APOS CONFIRMACAO DO PEDIDO*****     ",(null),(null),(null),(null)
"01",36615,0,"1) OS MARTELOS DEVERAO TER DIFERENCA DE PESO DE 10 GR ENTRE SI NOS SEUS     ","RESPECTIVOS JOGOS, CONFORME ULTIMO FORNECIMENTO.                            ","2) ENVIAR CERTIFICADO ANALISE QUIMICA                                       ","3) CONFIRMAR TRANSPORTADORA COM CLIENTE                                     ",(null)
"01",35716,0,"1) PRAZO DE ENTREGA: IMEDIATO                                               ",(null),(null),(null),(null)
"01",35612,0,"1) COND. PAGTO: A VISTA (CONTRA ENTREGA)                                    ","2) PRAZO DE ENTREGA: ATE 45 DIAS A CONTAR DA DATA DA CONFIRMACAO DO PEDIDO  ","3) MATERIAL DE FABRICACAO: ASTM A128 GR. A (MBJ-M1)                         ","4) TRATAMENTO TERMICO: SOLUBILIZACAO                                        ",(null)
"01",35051,0,"PRAZO DE ENTREGA 50 DIAS APOS PEDIDO DE COMPRA                              ",(null),(null),(null),(null)
"01",36109,1,"* PECAS DA COTACAO - 17147715                                               ",(null),(null),(null),(null)
"01",35374,1,(null),"        *****PRAZO DE ENTREGA: 40 DIAS APOS CONFIRMACAO DO PEDIDO*****      ",(null),(null),(null)
"01",36648,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) - AG. 0001 - C/C. 000735625-2    ","2) CONFIRMAR PAGAMENTO                                                      ",(null),"         *****PRAZO DE ENTREGA: 40 DIAS APOS CONFIRMACAO DO PEDIDO*****     ",(null)
"01",36256,0,"DADOS PARA DEPOSITOBANCO DAYCOVAL (707)AG. 0001 -   C/C ? 000735625-2       ","PRAZO DE ENTREGA 07 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null)
"01",36733,12,"      *****PRAZO DE ENTREGA: 05 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null),(null),(null)
"01",36142,0,"PRAZO DE ENTREGA 80 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",36209,0,"PRAZO DE ENTREGA 55 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",36700,1,"       *****PRAZO DE ENTREGA: 45 DIAS APOS CONFIRMACAO DO PEDIDO*****       ",(null),(null),(null),(null)
"01",35894,0,"PRAZO DE ENTREGA 7 DIAS UTEIS A CONTAR DO PEDIDO DE COMPRA                  ","CONFIRMAR TRANSPORTADORA COM O CLIENTE                                      ",(null),(null),(null)
"01",36108,0,"1) PRAZO DE ENTREGA: ATE 40 DIAS A CONTAR DA DATA DA CONFIRMACAO DO PEDIDO  ",(null),(null),(null),(null)
"01",36702,0,"1) R$ MATERIAL P/KG:  R$44,35 ASTM A352 GR LCC 2) PRAZO ENTREGA: A COMBINAR ","3) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","4) MODELOS POR CONTA DO CLIENTE                                             ","5) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","6) ENSAIOS INCLUSOS: CHARPY, ANALISE QUIMICA E TRACAO                       "
"01",36109,0,"1) MODELO POR CONTA DO CLIENTE 2) MATERIAL- WC9 - R$/KG  (A09) R$55,40/KG   ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG -                ","3) PRAZO ENTREGA: 60 DIAS A CONTAR PD  4) PECAS SERAO ENTRE                 ","GUES BRUTAS DE FUNDICAO - SEM USINAGEM                                      ",(null)
"01",36702,1,"     *****CORPO INFERIOR CFFM0005  1889,83KG -  ASTM A352 GR LCC - 1 PECA   ",(null),(null),(null),(null)
"01",36702,2,"     *****CORPO SUPERIOR CFFM0006  588,80KG -  ASTM A352 GR LCC - 1 PECA    ",(null),(null),(null),(null)
"01",35899,1,"      *****PRAZO DE ENTREGA: 05 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null),(null),(null)
"01",36702,3,"     *****CORPO UC00195  237,10KG -  ASTM A352 GR LCC - 1 PECA              ",(null),(null),(null),(null)
"01",35510,0,"1) COND. PAGTO.: 50% NA CONFIRMACAO DO PEDIDO / 50% NA LEBERACAO DO PEDIDO  ",(null),"      *****PRAZO DE ENTREGA: 40 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null)
"01",35522,0,"1) COND. PAGTO.: 50% NA CONFIRMACAO DO PEDIDO / 50% NA LEBERACAO DO PEDIDO  ",(null),"     *****PRAZO DE ENTREGA: 60 DIAS APOS CONFIRMACAO DO PEDIDO*****         ",(null),(null)
"01",36733,1,"      *****PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null),(null),(null)
"01",36733,2,"      *****PRAZO DE ENTREGA: 50 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null),(null),(null)
"01",36733,3,"      *****PRAZO DE ENTREGA: 50 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null),(null),(null)
"01",36733,4,"      *****PRAZO DE ENTREGA: 50 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null),(null),(null)
"01",36733,5,"      *****PRAZO DE ENTREGA: 05 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null),(null),(null)
"01",36733,6,"      *****PRAZO DE ENTREGA: 05 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null),(null),(null)
"01",36039,0,"1) R$/KG: NUCLEO C/ RX (M1) R$ 50,50 CONDICAO ESPECIAL PARA ESTE PEDIDO     ","2) ENVIAR CERTIFICADOS: ANALISE QUIMICA, METALOGRAFIA E TT(COM GRAFICO)     ","3) SEGUIR SEQUENCIA DE NR DE SERIE CONFORME TABELA                          ","4) CONFIRMAR PAGAMENTO                                                      ",(null)
"01",35936,0,(null),"     *****PRAZO DE ENTREGA: 45 DIAS APOS CONFIRMACAO DO PEDIDO*****         ",(null),(null),(null)
"01",36733,7,"      *****PRAZO DE ENTREGA: 05 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null),(null),(null)
"01",35948,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) - AG. 0001 - C/C. 000735625-2    ","2) CONFIRMAR PAGAMENTO                                                      ",(null),"****PRAZO DE ENTREGA - ITEM  1 -    50 DIAS ****                            ","****PRAZO DE ENTREGA - ITENS 2 - 10 35 DIAS ****                            "
"01",36733,8,"      *****PRAZO DE ENTREGA: 05 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null),(null),(null)
"01",36001,8,"* PRAZO DE ENTREGA 07 DIAS A CONTAR DA DATA DO PEDIDO.                      ",(null),(null),(null),(null)
"01",36001,9,"* PRAZO DE ENTREGA 07 DIAS A CONTAR DA DATA DO PEDIDO.                      ",(null),(null),(null),(null)
"01",36733,9,"      *****PRAZO DE ENTREGA: 05 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null),(null),(null)
